date,polarity,exp_mean_7_days
2016-03-05,0.0,1.2243370860627404e-09
2016-03-06,0.0,9.182528145470553e-10
2016-03-07,0.0,6.886896109102913e-10
2016-03-08,0.0,5.165172081827185e-10
2016-03-09,0.0,3.8738790613703887e-10
2016-03-10,0.0,2.905409296027791e-10
2016-03-11,0.0,2.1790569720208433e-10
2016-03-12,0.0,1.6342927290156322e-10
2016-03-13,0.0,1.225719546761724e-10
2016-03-14,0.0,9.19289660071293e-11
2016-03-15,0.0,6.894672450534697e-11
2016-03-16,0.0,5.171004337901023e-11
2016-03-17,0.0,3.8782532534257665e-11
2016-03-18,0.0,2.9086899400693245e-11
2016-03-19,0.0,2.181517455051993e-11
2016-03-20,0.0,1.6361380912889947e-11
2016-03-21,0.0,1.227103568466746e-11
2016-03-22,0.0,9.203276763500593e-12
2016-03-23,0.0,6.902457572625444e-12
2016-03-24,0.0,5.1768431794690826e-12
2016-03-25,0.0,3.882632384601811e-12
2016-03-26,0.0,2.9119742884513585e-12
2016-03-27,0.0,2.1839807163385185e-12
2016-03-28,0.0,1.6379855372538887e-12
2016-03-29,0.0,1.2284891529404163e-12
2016-03-30,0.0,9.213668647053121e-13
2016-03-31,0.0,6.91025148528984e-13
2016-04-01,0.0,5.18268861396738e-13
2016-04-02,0.0,3.8870164604755346e-13
2016-04-03,0.0,2.9152623453566506e-13
2016-04-04,0.0,2.1864467590174878e-13
2016-04-05,0.0,1.6398350692631156e-13
2016-04-06,0.0,1.2298763019473366e-13
2016-04-07,0.0,9.224072264605024e-14
2016-04-08,0.0,6.918054198453767e-14
2016-04-09,0.0,5.1885406488403256e-14
2016-04-10,0.0,3.891405486630244e-14
2016-04-11,0.0,2.9185541149726823e-14
2016-04-12,0.0,2.1889155862295117e-14
2016-04-13,0.0,1.6416866896721337e-14
2016-04-14,0.0,1.2312650172541002e-14
2016-04-15,0.0,9.234487629405751e-15
2016-04-16,0.0,6.925865722054313e-15
2016-04-17,0.0,5.194399291540734e-15
2016-04-18,0.0,3.89579946865555e-15
2016-04-19,0.0,2.9218496014916622e-15
2016-04-20,0.318,0.07950000000000221
2016-04-21,0.0,0.05962500000000165
2016-04-22,0.0,0.04471875000000123
2016-04-23,0.0,0.03353906250000092
2016-04-24,0.0,0.025154296875000686
2016-04-25,0.0,0.018865722656250514
2016-04-26,0.0,0.014149291992187885
2016-04-27,0.0,0.010611968994140913
2016-04-28,0.0,0.007958976745605684
2016-04-29,0.0,0.005969232559204263
2016-04-30,0.0,0.004476924419403197
2016-05-01,0.0,0.0033576933145523977
2016-05-02,0.0,0.002518269985914298
2016-05-03,0.0,0.0018887024894357234
2016-05-04,0.0,0.0014165268670767923
2016-05-05,0.0,0.0010623951503075941
2016-05-06,0.0,0.0007967963627306955
2016-05-07,0.0,0.0005975972720480215
2016-05-08,0.0,0.00044819795403601615
2016-05-09,0.0,0.00033614846552701205
2016-05-10,0.0,0.000252111349145259
2016-05-11,0.0,0.00018908351185894425
2016-05-12,0.0,0.00014181263389420818
2016-05-13,0.0,0.00010635947542065613
2016-05-14,0.0,7.976960656549209e-05
2016-05-15,0.0,5.9827204924119064e-05
2016-05-16,0.0,4.4870403693089295e-05
2016-05-17,0.0,3.3652802769816966e-05
2016-05-18,0.0,2.5239602077362724e-05
2016-05-19,0.0,1.892970155802204e-05
2016-05-20,0.0,1.419727616851653e-05
2016-05-21,0.0,1.0647957126387397e-05
2016-05-22,0.0,7.985967844790547e-06
2016-05-23,0.0,5.98947588359291e-06
2016-05-24,0.0,4.4921069126946825e-06
2016-05-25,0.0,3.369080184521012e-06
2016-05-26,0.0,2.5268101383907586e-06
2016-05-27,0.0,1.8951076037930687e-06
2016-05-28,0.0,1.4213307028448013e-06
2016-05-29,0.0,1.0659980271336008e-06
2016-05-30,0.0,7.994985203502005e-07
2016-05-31,0.0,5.996238902626503e-07
2016-06-01,0.0,4.4971791769698767e-07
2016-06-02,0.0,3.372884382727407e-07
2016-06-03,0.0,2.5296632870455554e-07
2016-06-04,0.0,1.8972474652841665e-07
2016-06-05,0.0,1.4229355989631248e-07
2016-06-06,0.0,1.0672016992223436e-07
2016-06-07,0.0,8.004012744167575e-08
2016-06-08,0.0,6.003009558125681e-08
2016-06-09,0.0,4.502257168594261e-08
2016-06-10,0.0,3.3766928764456953e-08
2016-06-11,0.0,2.5325196573342715e-08
2016-06-12,0.0,1.8993897430007034e-08
2016-06-13,0.0,1.4245423072505275e-08
2016-06-14,0.0,1.0684067304378955e-08
2016-06-15,0.0,8.013050478284216e-09
2016-06-16,0.0,6.0097878587131615e-09
2016-06-17,0.0,4.50734089403487e-09
2016-06-18,0.0,3.3805056705261525e-09
2016-06-19,0.0,2.535379252894614e-09
2016-06-20,0.0,1.9015344396709605e-09
2016-06-21,0.0,1.4261508297532202e-09
2016-06-22,0.0,1.069613122314915e-09
2016-06-23,0.0,8.022098417361862e-10
2016-06-24,0.0,6.016573813021396e-10
2016-06-25,0.0,4.512430359766047e-10
2016-06-26,0.0,3.3843227698245346e-10
2016-06-27,0.0,2.538242077368401e-10
2016-06-28,0.0,1.9036815580263006e-10
2016-06-29,0.0,1.4277611685197254e-10
2016-06-30,0.0,1.070820876389794e-10
2016-07-01,0.0,8.031156572923454e-11
2016-07-02,0.0,6.02336742969259e-11
2016-07-03,0.422,0.10550000004517528
2016-07-04,0.0,0.07912500003388145
2016-07-05,0.0,0.059343750025411084
2016-07-06,0.0,0.044507812519058304
2016-07-07,0.0,0.03338085938929373
2016-07-08,0.0,0.025035644541970294
2016-07-09,0.0,0.01877673340647772
2016-07-10,0.0,0.014082550054858289
2016-07-11,0.0,0.010561912541143715
2016-07-12,0.0,0.007921434405857785
2016-07-13,0.0,0.005941075804393338
2016-07-14,0.0,0.004455806853295003
2016-07-15,0.0,0.003341855139971252
2016-07-16,0.0,0.0025063913549784387
2016-07-17,0.0,0.001879793516233829
2016-07-18,0.0,0.0014098451371753716
2016-07-19,0.0,0.0010573838528815287
2016-07-20,0.0,0.0007930378896611465
2016-07-21,0.0,0.0005947784172458598
2016-07-22,0.0,0.0004460838129343949
2016-07-23,0.0,0.0003345628597007961
2016-07-24,0.0,0.00025092214477559705
2016-07-25,0.0,0.00018819160858169777
2016-07-26,0.0,0.00014114370643627332
2016-07-27,0.0,0.00010585777982720498
2016-07-28,0.0,7.939333487040372e-05
2016-07-29,0.0,5.954500115280279e-05
2016-07-30,0.0,4.465875086460209e-05
2016-07-31,0.0,3.3494063148451564e-05
2016-08-01,0.0,2.512054736133867e-05
2016-08-02,0.0,1.8840410521004e-05
2016-08-03,0.0,1.4130307890753e-05
2016-08-04,0.0,1.0597730918064748e-05
2016-08-05,0.0,7.948298188548561e-06
2016-08-06,0.0,5.96122364141142e-06
2016-08-07,0.0,4.470917731058565e-06
2016-08-08,0.0,3.3531882982939234e-06
2016-08-09,0.0,2.514891223720442e-06
2016-08-10,0.0,1.8861684177903314e-06
2016-08-11,0.0,1.4146263133427483e-06
2016-08-12,0.0,1.0609697350070612e-06
2016-08-13,0.0,7.957273012552958e-07
2016-08-14,0.0,5.967954759414718e-07
2016-08-15,0.0,4.4759660695610377e-07
2016-08-16,0.0,3.3569745521707776e-07
2016-08-17,0.0,2.517730914128083e-07
2016-08-18,0.0,1.8882981855960622e-07
2016-08-19,0.0,1.4162236391970466e-07
2016-08-20,0.0,1.0621677293977849e-07
2016-08-21,0.0,7.966257970483385e-08
2016-08-22,0.0,5.974693477862539e-08
2016-08-23,0.0,4.481020108396904e-08
2016-08-24,0.0,3.3607650812976776e-08
2016-08-25,0.0,2.5205738109732582e-08
2016-08-26,0.0,1.8904303582299436e-08
2016-08-27,0.0,1.4178227686724576e-08
2016-08-28,0.0,1.063367076504343e-08
2016-08-29,0.0,7.975253073782572e-09
2016-08-30,0.0,5.981439805336928e-09
2016-08-31,0.0,4.486079854002696e-09
2016-09-01,0.0,3.3645598905020216e-09
2016-09-02,0.0,2.5234199178765157e-09
2016-09-03,0.0,1.8925649384073866e-09
2016-09-04,0.0,1.41942370380554e-09
2016-09-05,0.0,1.0645677778541547e-09
2016-09-06,0.0,7.984258333906161e-10
2016-09-07,0.0,5.98819375042962e-10
2016-09-08,0.0,4.491145312822215e-10
2016-09-09,0.0,3.368358984616661e-10
2016-09-10,0.0,2.5262692384624955e-10
2016-09-11,0.0,1.8947019288468717e-10
2016-09-12,0.0,1.4210264466351536e-10
2016-09-13,0.0,1.0657698349763651e-10
2016-09-14,0.0,7.993273762322738e-11
2016-09-15,0.0,5.994955321742052e-11
2016-09-16,0.0,4.4962164913065394e-11
2016-09-17,0.0,3.372162368479904e-11
2016-09-18,0.0,2.529121776359928e-11
2016-09-19,0.0,1.8968413322699457e-11
2016-09-20,0.0,1.4226309992024591e-11
2016-09-21,0.0,1.0669732494018442e-11
2016-09-22,0.0,8.002299370513831e-12
2016-09-23,0.296,0.07400000000600174
2016-09-24,0.0,0.0555000000045013
2016-09-25,0.0,0.04162500000337597
2016-09-26,0.0,0.031218750002531975
2016-09-27,0.0,0.023414062501898977
2016-09-28,0.0,0.01756054687642423
2016-09-29,0.0,0.013170410157318173
2016-09-30,0.0,0.009877807617988628
2016-10-01,0.0,0.00740835571349147
2016-10-02,0.612,0.15855626678511864
2016-10-03,0.0,0.11891720008883896
2016-10-04,0.0,0.08918790006662922
2016-10-05,0.0,0.0668909250499719
2016-10-06,0.0,0.05016819378747893
2016-10-07,0.318,0.11712614534060922
2016-10-08,0.0,0.0878446090054569
2016-10-09,0.0,0.06588345675409267
2016-10-10,0.0,0.0494125925655695
2016-10-11,0.0,0.03705944442417712
2016-10-12,0.0,0.02779458331813284
2016-10-13,0.0,0.020845937488599628
2016-10-14,0.0,0.01563445311644972
2016-10-15,0.0,0.01172583983733729
2016-10-16,0.0,0.008794379878002967
2016-10-17,0.0,0.006595784908502225
2016-10-18,0.0,0.004946838681376668
2016-10-19,0.0,0.003710129011032501
2016-10-20,0.0,0.002782596758274375
2016-10-21,0.0,0.0020869475687057813
2016-10-22,0.0,0.0015652106765293358
2016-10-23,0.0,0.0011739080073970018
2016-10-24,0.0,0.0008804310055477514
2016-10-25,0.0,0.0006603232541608135
2016-10-26,0.318,0.07999524244062063
2016-10-27,0.0,0.05999643183046547
2016-10-28,0.0,0.0449973238728491
2016-10-29,0.0,0.03374799290463682
2016-10-30,0.0,0.025310994678477614
2016-10-31,0.0,0.018983246008858208
2016-11-01,0.318,0.09373743450664367
2016-11-02,0.0,0.07030307587998275
2016-11-03,0.0,0.05272730690998706
2016-11-04,0.0,0.03954548018249029
2016-11-05,0.0,0.029659110136867714
2016-11-06,0.0,0.022244332602650782
2016-11-07,0.0,0.016683249451988087
2016-11-08,0.0,0.012512437088991064
2016-11-09,0.0,0.009384327816743298
2016-11-10,0.0,0.007038245862557473
2016-11-11,0.0,0.005278684396918104
2016-11-12,0.0,0.003959013297688578
2016-11-13,0.0,0.0029692599732664333
2016-11-14,0.0,0.0022269449799498246
2016-11-15,0.911,0.22942020873496244
2016-11-16,0.0,0.17206515655122182
2016-11-17,0.0,0.12904886741341634
2016-11-18,0.0,0.09678665056006225
2016-11-19,0.0,0.07258998792004667
2016-11-20,0.0,0.054442490940035004
2016-11-21,0.0,0.040831868205026246
2016-11-22,0.0,0.030623901153769683
2016-11-23,0.0,0.022967925865327258
2016-11-24,0.0,0.01722594439899544
2016-11-25,0.0,0.01291945829924658
2016-11-26,0.0,0.009689593724434934
2016-11-27,0.0,0.0072671952933262
2016-11-28,0.0,0.005450396469994649
2016-11-29,0.0,0.004087797352495986
2016-11-30,0.0,0.0030658480143719896
2016-12-01,0.0,0.002299386010778992
2016-12-02,0.0,0.001724539508084244
2016-12-03,0.0,0.0012934046310631828
2016-12-04,0.0,0.000970053473297387
2016-12-05,0.0,0.0007275401049730402
2016-12-06,0.0,0.0005456550787297801
2016-12-07,0.0,0.00040924130904733505
2016-12-08,0.0,0.0003069309817855013
2016-12-09,0.0,0.00023019823633912593
2016-12-10,0.0,0.00017264867725434442
2016-12-11,0.0,0.0001294865079407583
2016-12-12,0.0,9.711488095556873e-05
2016-12-13,0.0,7.283616071667653e-05
2016-12-14,0.0,5.4627120537507395e-05
2016-12-15,0.0,4.097034040313054e-05
2016-12-16,0.0,3.07277553023479e-05
2016-12-17,0.0,2.3045816476760923e-05
2016-12-18,0.0,1.728436235757069e-05
2016-12-19,0.0,1.2963271768178016e-05
2016-12-20,0.0,9.72245382613351e-06
2016-12-21,0.0,7.291840369600133e-06
2016-12-22,0.0,5.468880277200099e-06
2016-12-23,0.0,4.1016602079000735e-06
2016-12-24,0.0,3.076245155925055e-06
2016-12-25,0.0,2.307183866943791e-06
2016-12-26,0.0,1.7303879002078432e-06
2016-12-27,0.0,1.2977909251558821e-06
2016-12-28,0.0,9.733431938669115e-07
2016-12-29,0.0,7.300073954001836e-07
2016-12-30,0.0,5.475055465501377e-07
2016-12-31,0.0,4.1062915991260324e-07
2017-01-01,0.0,3.079718699344524e-07
2017-01-02,0.0,2.3097890245083928e-07
2017-01-03,-0.297,-0.07424982676582317
2017-01-04,0.0,-0.05568737007436738
2017-01-05,0.0,-0.041765527555775527
2017-01-06,0.0,-0.03132414566683164
2017-01-07,0.0,-0.023493109250123732
2017-01-08,0.0,-0.017619831937592798
2017-01-09,0.0,-0.013214873953194598
2017-01-10,0.0,-0.009911155464895948
2017-01-11,0.0,-0.00743336659867196
2017-01-12,0.0,-0.00557502494900397
2017-01-13,0.0,-0.004181268711752977
2017-01-14,0.0,-0.0031359515338147325
2017-01-15,0.0,-0.002351963650361049
2017-01-16,0.0,-0.0017639727377707869
2017-01-17,0.0,-0.00132297955332809
2017-01-18,0.0,-0.0009922346649960674
2017-01-19,0.0,-0.0007441759987470505
2017-01-20,0.0,-0.0005581319990602877
2017-01-21,0.0,-0.0004185989992952158
2017-01-22,0.0,-0.00031394924947141184
2017-01-23,0.0,-0.00023546193710355886
2017-01-24,0.0,-0.0001765964528276691
2017-01-25,0.0,-0.00013244733962075182
2017-01-26,0.0,-9.933550471556387e-05
2017-01-27,0.0,-7.450162853667289e-05
2017-01-28,0.0,-5.5876221402504666e-05
2017-01-29,0.0,-4.1907166051878496e-05
2017-01-30,0.0,-3.143037453890887e-05
2017-01-31,0.0,-2.357278090418165e-05
2017-02-01,0.0,-1.7679585678136236e-05
2017-02-02,0.318,0.07948674031074142
2017-02-03,0.0,0.05961505523305606
2017-02-04,0.0,0.04471129142479204
2017-02-05,0.0,0.03353346856859403
2017-02-06,0.0,0.025150101426445522
2017-02-07,0.0,0.01886257606983414
2017-02-08,0.0,0.014146932052375605
2017-02-09,0.0,0.010610199039281702
2017-02-10,0.0,0.007957649279461276
2017-02-11,0.0,0.0059682369595959565
2017-02-12,0.0,0.0044761777196969665
2017-02-13,0.0,0.003357133289772725
2017-02-14,0.0,0.0025178499673295432
2017-02-15,0.0,0.0018883874754971573
2017-02-16,0.0,0.0014162906066228678
2017-02-17,0.0,0.0010622179549671508
2017-02-18,0.0,0.0007966634662253631
2017-02-19,0.0,0.0005974975996690222
2017-02-20,0.0,0.00044812319975176665
2017-02-21,0.0,0.0003360923998138249
2017-02-22,0.318,0.07975206929986038
2017-02-23,0.0,0.05981405197489528
2017-02-24,0.0,0.044860538981171455
2017-02-25,0.0,0.03364540423587859
2017-02-26,0.0,0.02523405317690894
2017-02-27,0.0,0.018925539882681704
2017-02-28,0.0,0.014194154912011278
2017-03-01,0.0,0.010645616184008456
2017-03-02,0.0,0.007984212138006342
2017-03-03,0.0,0.005988159103504756
2017-03-04,0.0,0.004491119327628567
2017-03-05,0.0,0.003368339495721425
2017-03-06,0.579,0.1472762546217911
2017-03-07,0.0,0.11045719096634331
2017-03-08,0.0,0.08284289322475746
2017-03-09,0.0,0.06213216991856809
2017-03-10,0.0,0.04659912743892606
2017-03-11,0.0,0.03494934557919454
2017-03-12,0.0,0.026212009184395903
2017-03-13,0.0,0.019659006888296925
2017-03-14,0.0,0.014744255166222693
2017-03-15,0.991,0.2588081913746671
2017-03-16,0.0,0.1941061435310003
2017-03-17,0.0,0.1455796076482502
2017-03-18,0.0,0.10918470573618765
2017-03-19,0.0,0.08188852930214073
2017-03-20,0.0,0.061416396976605545
2017-03-21,0.0,0.046062297732454155
2017-03-22,0.0,0.034546723299340616
2017-03-23,0.0,0.02591004247450546
2017-03-24,0.0,0.019432531855879093
2017-03-25,0.0,0.01457439889190932
2017-03-26,0.0,0.010930799168931988
2017-03-27,0.0,0.00819809937669899
2017-03-28,0.0,0.006148574532524242
2017-03-29,0.0,0.004611430899393181
2017-03-30,0.0,0.003458573174544886
2017-03-31,0.0,0.002593929880908664
2017-04-01,0.0,0.001945447410681498
2017-04-02,0.318,0.08095908555801114
2017-04-03,0.0,0.06071931416850835
2017-04-04,0.0,0.04553948562638126
2017-04-05,0.0,0.03415461421978594
2017-04-06,0.0,0.025615960664839454
2017-04-07,0.0,0.019211970498629587
2017-04-08,0.0,0.01440897787397219
2017-04-09,0.0,0.01080673340547914
2017-04-10,0.0,0.008105050054109355
2017-04-11,0.0,0.006078787540582016
2017-04-12,0.0,0.0045590906554365115
2017-04-13,0.318,0.0829193179915774
2017-04-14,0.0,0.06218948849368304
2017-04-15,0.0,0.046642116370262277
2017-04-16,0.0,0.03498158727769671
2017-04-17,0.0,0.02623619045827253
2017-04-18,0.0,0.019677142843704396
2017-04-19,0.0,0.014757857132778296
2017-04-20,0.0,0.011068392849583721
2017-04-21,0.0,0.00830129463718779
2017-04-22,0.0,0.006225970977890842
2017-04-23,0.0,0.004669478233418131
2017-04-24,0.0,0.0035021086750635978
2017-04-25,0.0,0.002626581506297698
2017-04-26,0.0,0.001969936129723273
2017-04-27,0.0,0.0014774520972924549
2017-04-28,0.0,0.0011080890729693411
2017-04-29,0.0,0.0008310668047270058
2017-04-30,0.0,0.0006233001035452543
2017-05-01,0.0,0.0004674750776589407
2017-05-02,0.0,0.0003506063082442055
2017-05-03,0.0,0.0002629547311831541
2017-05-04,0.0,0.00019721604838736557
